date,state,county,categoryName,visitIndex,visitIndexOver65,visitIndexUnder65,rank
2020-03-24,California,Contra Costa County,School,33,33.0,33,8
2020-03-24,California,Contra Costa County,Big Box Stores,78,,79,9
2020-03-24,California,Contra Costa County,Fast Food Restaurants,50,,51,10
2020-03-24,California,Contra Costa County,Residences,70,,71,11
2020-03-24,California,Contra Costa County,Drug Store,72,64.0,72,12
2020-03-24,California,Contra Costa County,Hardware Stores,69,50.0,71,13
2020-03-24,California,Contra Costa County,Convenience Store,55,,55,14
2020-03-24,California,Contra Costa County,Office,37,,37,15
2020-03-24,California,Contra Costa County,Nightlife Spots,47,,46,16
2020-03-24,California,Contra Costa County,Banks,57,,59,17
2020-03-24,California,Contra Costa County,Arts & Entertainment,38,,38,18
2020-03-24,California,Contra Costa County,Travel & Transport,32,,32,19
2020-03-25,California,Marin County,Outdoors & Recreation,75,76.0,75,1
2020-03-25,California,Marin County,Shops & Services,47,43.0,48,2
2020-03-25,California,Marin County,Food,39,28.0,40,3
2020-03-25,California,Marin County,Grocery,76,66.0,77,4
2020-03-25,California,Santa Clara County,Shops & Services,36,27.0,36,1
2020-03-25,California,Santa Clara County,Food,31,26.0,32,2
2020-03-25,California,Santa Clara County,Grocery,72,55.0,72,3
2020-03-25,California,Santa Clara County,Outdoors & Recreation,55,51.0,56,4
2020-03-25,California,Santa Clara County,Medical,38,33.0,38,5
2020-03-25,California,Santa Clara County,Office,11,,11,6
2020-03-25,California,Santa Clara County,Residences,58,,58,7
2020-03-25,California,Santa Clara County,Gas Stations,44,34.0,44,8
2020-03-25,California,Santa Clara County,School,26,33.0,26,9
2020-03-25,California,Santa Clara County,Professional & Other Places,30,29.0,30,10
2020-03-25,California,Santa Clara County,Big Box Stores,72,67.0,72,11
2020-03-25,California,Santa Clara County,Fast Food Restaurants,47,,47,12
2020-03-25,California,Santa Clara County,Drug Store,53,,53,13
2020-03-25,California,Santa Clara County,Convenience Store,53,,53,14
2020-03-25,California,Santa Clara County,Hardware Stores,64,,65,15
2020-03-25,California,Santa Clara County,Fitness Center,18,,18,16
2020-03-25,California,Santa Clara County,Colleges & Universities,12,,12,17
2020-03-25,California,Santa Clara County,Arts & Entertainment,23,,23,18
2020-03-25,California,Santa Clara County,Nightlife Spots,27,,27,19
2020-03-25,California,Santa Clara County,Banks,41,,41,20
2020-03-25,California,Santa Clara County,Hotel,18,,18,21
2020-03-25,California,Santa Clara County,Travel & Transport,22,,23,22
2020-03-25,California,Santa Clara County,Government,28,,28,23
2020-03-25,California,Santa Clara County,Sports,36,,36,24
2020-03-25,California,Santa Clara County,Airport,14,,14,25
2020-03-25,California,Napa County,Outdoors & Recreation,63,,64,1
2020-03-25,California,Napa County,Food,35,,36,2
2020-03-25,California,Napa County,Shops & Services,59,,60,3
2020-03-25,California,Napa County,Professional & Other Places,44,,45,4
2020-03-25,California,Sonoma County,Food,43,35.0,43,1
2020-03-25,California,Sonoma County,Shops & Services,50,40.0,50,2
2020-03-25,California,Sonoma County,Outdoors & Recreation,65,66.0,65,3
2020-03-25,California,Sonoma County,Grocery,70,60.0,71,4
2020-03-25,California,Sonoma County,Professional & Other Places,60,61.0,60,5
2020-03-25,California,Sonoma County,Gas Stations,51,,51,6
2020-03-25,California,Sonoma County,Medical,42,31.0,43,7
2020-03-25,California,Sonoma County,Nightlife Spots,39,,39,8
2020-03-25,California,Sonoma County,School,40,,39,9
2020-03-25,California,San Francisco County,Food,20,22.0,20,1
2020-03-25,California,San Francisco County,Outdoors & Recreation,49,41.0,49,2
2020-03-25,California,San Francisco County,Shops & Services,25,30.0,24,3
2020-03-25,California,San Francisco County,Grocery,61,51.0,61,4
2020-03-25,California,San Francisco County,Medical,33,,33,5
2020-03-25,California,San Francisco County,Residences,45,,44,6
2020-03-25,California,San Francisco County,Arts & Entertainment,19,,19,7
2020-03-25,California,San Francisco County,Professional & Other Places,18,,18,8
2020-03-25,California,San Francisco County,Nightlife Spots,17,,16,9
2020-03-25,California,San Francisco County,Office,8,,8,10
2020-03-25,California,San Francisco County,Bus,31,,30,11
2020-03-25,California,San Francisco County,Fitness Center,13,,12,12
2020-03-25,California,San Francisco County,Colleges & Universities,18,,18,13
2020-03-25,California,San Francisco County,Drug Store,46,,45,14
2020-03-25,California,San Francisco County,Government,34,,33,15
2020-03-25,California,San Francisco County,Hotel,8,,8,16
2020-03-25,California,San Francisco County,Travel & Transport,15,,15,17
2020-03-25,California,San Francisco County,School,24,,24,18
2020-03-25,California,Solano County,Food,55,43.0,56,1
2020-03-25,California,Solano County,Shops & Services,50,39.0,50,2
2020-03-25,California,Solano County,Grocery,82,69.0,82,3
2020-03-25,California,Solano County,Outdoors & Recreation,83,66.0,83,4
2020-03-25,California,Solano County,Fast Food Restaurants,59,,60,5
2020-03-25,California,Solano County,Medical,51,,51,6
2020-03-25,California,Solano County,Gas Stations,58,,58,7
2020-03-25,California,Solano County,Professional & Other Places,53,,53,8
2020-03-25,California,Solano County,Big Box Stores,87,,88,9
2020-03-25,California,Solano County,School,33,,33,10
2020-03-25,California,Solano County,Hardware Stores,87,,89,11
2020-03-25,California,Solano County,Convenience Store,66,,66,12
2020-03-25,California,San Mateo County,Shops & Services,44,30.0,45,1
2020-03-25,California,San Mateo County,Airport,21,19.0,21,2
2020-03-25,California,San Mateo County,Food,33,33.0,33,3
2020-03-25,California,San Mateo County,Grocery,77,63.0,78,4
2020-03-25,California,San Mateo County,Outdoors & Recreation,58,52.0,58,5
2020-03-25,California,San Mateo County,Professional & Other Places,35,32.0,35,6
2020-03-25,California,San Mateo County,Office,13,,13,7
2020-03-25,California,San Mateo County,Gas Stations,45,,45,8
2020-03-25,California,San Mateo County,Medical,34,,34,9
2020-03-25,California,San Mateo County,School,29,,29,10
2020-03-25,California,San Mateo County,Residences,60,,60,11
2020-03-25,California,San Mateo County,Fast Food Restaurants,51,,51,12
2020-03-25,California,San Mateo County,Drug Store,71,,71,13
2020-03-25,California,San Mateo County,Big Box Stores,82,,83,14
2020-03-25,California,San Mateo County,Hotel,23,,23,15
2020-03-25,California,San Mateo County,Hardware Stores,72,,73,16
2020-03-25,California,Alameda County,Shops & Services,43,36.0,43,1
2020-03-25,California,Alameda County,Food,36,28.0,36,2
2020-03-25,California,Alameda County,Outdoors & Recreation,61,47.0,62,3
2020-03-25,California,Alameda County,Grocery,74,65.0,75,4
2020-03-25,California,Alameda County,Medical,40,24.0,41,5
2020-03-25,California,Alameda County,Gas Stations,48,47.0,48,6
2020-03-25,California,Alameda County,Professional & Other Places,40,40.0,40,7
2020-03-25,California,Alameda County,Big Box Stores,81,,81,8
2020-03-25,California,Alameda County,Fast Food Restaurants,53,,53,9
2020-03-25,California,Alameda County,Office,31,,31,10
2020-03-25,California,Alameda County,School,25,,25,11
2020-03-25,California,Alameda County,Residences,63,,64,12
2020-03-25,California,Alameda County,Drug Store,60,57.0,60,13
2020-03-25,California,Alameda County,Convenience Store,55,,55,14
2020-03-25,California,Alameda County,Fitness Center,22,,22,15
2020-03-25,California,Alameda County,Arts & Entertainment,34,,35,16
2020-03-25,California,Alameda County,Airport,30,,31,17
2020-03-25,California,Alameda County,Nightlife Spots,30,,30,18
2020-03-25,California,Alameda County,Hardware Stores,70,,70,19
2020-03-25,California,Alameda County,Travel & Transport,32,,32,20
2020-03-25,California,Alameda County,Colleges & Universities,13,,13,21
2020-03-25,California,Alameda County,Government,41,,41,22
2020-03-25,California,Alameda County,Banks,51,,51,23
2020-03-25,California,Alameda County,Metro Stations,24,,24,24
2020-03-25,California,Alameda County,Alcohol,64,,65,25
2020-03-25,California,Alameda County,Hotel,31,,31,26
2020-03-25,California,Alameda County,Sports,48,,50,27
2020-03-25,California,Contra Costa County,Food,44,35.0,44,1
2020-03-25,California,Contra Costa County,Shops & Services,44,39.0,44,2
2020-03-25,California,Contra Costa County,Grocery,76,65.0,77,3
2020-03-25,California,Contra Costa County,Outdoors & Recreation,68,60.0,69,4
2020-03-25,California,Contra Costa County,Professional & Other Places,54,47.0,54,5
2020-03-25,California,Contra Costa County,Medical,41,29.0,42,6
2020-03-25,California,Contra Costa County,Gas Stations,55,48.0,56,7
2020-03-25,California,Contra Costa County,School,33,42.0,32,8
2020-03-25,California,Contra Costa County,Fast Food Restaurants,56,,57,9
2020-03-25,California,Contra Costa County,Big Box Stores,79,101.0,78,10
2020-03-25,California,Contra Costa County,Residences,73,,75,11
2020-03-25,California,Contra Costa County,Hardware Stores,80,86.0,80,12
2020-03-25,California,Contra Costa County,Drug Store,74,77.0,74,13
2020-03-25,California,Contra Costa County,Convenience Store,57,,57,14
2020-03-25,California,Contra Costa County,Nightlife Spots,51,,52,15
2020-03-25,California,Contra Costa County,Office,36,,36,16
2020-03-25,California,Contra Costa County,Arts & Entertainment,41,,42,17
2020-03-25,California,Contra Costa County,Sports,55,,57,18
2020-03-25,California,Contra Costa County,Banks,52,,51,19
2020-03-25,California,Contra Costa County,Fitness Center,22,,22,20
2020-03-25,California,Contra Costa County,Travel & Transport,30,,30,21
2020-03-26,California,San Mateo County,Shops & Services,44,41.0,44,1
2020-03-26,California,San Mateo County,Food,32,32.0,32,2
2020-03-26,California,San Mateo County,Airport,19,19.0,19,3
2020-03-26,California,San Mateo County,Outdoors & Recreation,73,60.0,74,4
2020-03-26,California,San Mateo County,Grocery,73,59.0,74,5
2020-03-26,California,San Mateo County,Professional & Other Places,33,35.0,33,6
2020-03-26,California,San Mateo County,Office,15,,14,7
2020-03-26,California,San Mateo County,Gas Stations,47,,47,8
2020-03-26,California,San Mateo County,School,35,45.0,35,9
2020-03-26,California,San Mateo County,Medical,37,,37,10
2020-03-26,California,San Mateo County,Residences,66,,68,11
2020-03-26,California,San Mateo County,Fast Food Restaurants,52,,52,12
2020-03-26,California,San Mateo County,Big Box Stores,79,,80,13
2020-03-26,California,San Mateo County,Drug Store,56,,56,14
2020-03-26,California,San Mateo County,Hotel,23,,23,15
2020-03-26,California,Contra Costa County,Food,45,35.0,46,1
2020-03-26,California,Contra Costa County,Shops & Services,47,38.0,48,2
2020-03-26,California,Contra Costa County,Outdoors & Recreation,77,68.0,78,3
2020-03-26,California,Contra Costa County,Grocery,80,69.0,81,4
2020-03-26,California,Contra Costa County,Medical,45,27.0,46,5
2020-03-26,California,Contra Costa County,Professional & Other Places,54,49.0,54,6
2020-03-26,California,Contra Costa County,Gas Stations,56,49.0,56,7
2020-03-26,California,Contra Costa County,School,32,37.0,32,8
2020-03-26,California,Contra Costa County,Residences,81,66.0,81,9
2020-03-26,California,Contra Costa County,Big Box Stores,71,,72,10
2020-03-26,California,Contra Costa County,Fast Food Restaurants,52,,52,11
2020-03-26,California,Contra Costa County,Hardware Stores,86,61.0,88,12
2020-03-26,California,Contra Costa County,Drug Store,75,61.0,76,13
2020-03-26,California,Contra Costa County,Convenience Store,59,,59,14
2020-03-26,California,Contra Costa County,Nightlife Spots,60,,60,15
2020-03-26,California,Contra Costa County,Arts & Entertainment,45,,45,16
2020-03-26,California,Contra Costa County,Office,33,,33,17
2020-03-26,California,Contra Costa County,Fitness Center,23,,23,18
2020-03-26,California,Contra Costa County,Banks,54,,53,19
2020-03-26,California,Contra Costa County,Sports,47,,48,20
2020-03-26,California,Contra Costa County,Travel & Transport,29,,29,21
2020-03-26,California,Marin County,Outdoors & Recreation,78,65.0,79,1
2020-03-26,California,Marin County,Shops & Services,53,52.0,54,2
2020-03-26,California,Marin County,Food,40,39.0,40,3
2020-03-26,California,Marin County,Grocery,66,72.0,66,4
2020-03-26,California,San Francisco County,Food,21,22.0,20,1
2020-03-26,California,San Francisco County,Outdoors & Recreation,57,57.0,57,2
2020-03-26,California,San Francisco County,Shops & Services,27,25.0,27,3
2020-03-26,California,San Francisco County,Grocery,68,56.0,69,4
2020-03-26,California,San Francisco County,Medical,32,,33,5
2020-03-26,California,San Francisco County,Arts & Entertainment,22,,22,6
2020-03-26,California,San Francisco County,Professional & Other Places,21,,21,7
2020-03-26,California,San Francisco County,Residences,45,,45,8
2020-03-26,California,San Francisco County,Office,9,,9,9
2020-03-26,California,San Francisco County,Nightlife Spots,14,,14,10
2020-03-26,California,San Francisco County,Bus,39,,39,11
2020-03-26,California,San Francisco County,Fitness Center,15,,15,12
2020-03-26,California,San Francisco County,Colleges & Universities,20,,20,13
2020-03-26,California,San Francisco County,Drug Store,40,,40,14
2020-03-26,California,San Francisco County,Hotel,10,,10,15
2020-03-26,California,San Francisco County,Government,30,,30,16
2020-03-26,California,San Francisco County,School,28,,28,17
2020-03-26,California,San Francisco County,Convenience Store,40,,40,18
2020-03-26,California,San Francisco County,Gas Stations,43,,43,19
2020-03-26,California,San Francisco County,Travel & Transport,15,,15,20
2020-03-26,California,Santa Clara County,Shops & Services,40,32.0,40,1
2020-03-26,California,Santa Clara County,Food,32,24.0,33,2
2020-03-26,California,Santa Clara County,Outdoors & Recreation,65,65.0,65,3
2020-03-26,California,Santa Clara County,Grocery,72,60.0,73,4
2020-03-26,California,Santa Clara County,Medical,42,37.0,43,5
2020-03-26,California,Santa Clara County,Office,13,19.0,12,6
2020-03-26,California,Santa Clara County,Residences,62,47.0,62,7
2020-03-26,California,Santa Clara County,Fast Food Restaurants,55,,56,8
2020-03-26,California,Santa Clara County,Professional & Other Places,35,33.0,35,9
2020-03-26,California,Santa Clara County,Gas Stations,44,35.0,44,10
2020-03-26,California,Santa Clara County,School,28,39.0,27,11
2020-03-26,California,Santa Clara County,Big Box Stores,74,,75,12
2020-03-26,California,Santa Clara County,Drug Store,70,91.0,69,13
2020-03-26,California,Santa Clara County,Hardware Stores,76,67.0,76,14
2020-03-26,California,Santa Clara County,Fitness Center,20,,20,15
2020-03-26,California,Santa Clara County,Convenience Store,55,,55,16
2020-03-26,California,Santa Clara County,Colleges & Universities,14,,14,17
2020-03-26,California,Santa Clara County,Arts & Entertainment,24,,24,18
2020-03-26,California,Santa Clara County,Banks,49,,49,19
2020-03-26,California,Santa Clara County,Nightlife Spots,24,,24,20
2020-03-26,California,Santa Clara County,Hotel,19,,19,21
2020-03-26,California,Santa Clara County,Travel & Transport,25,,25,22
2020-03-26,California,Santa Clara County,Government,30,,30,23
2020-03-26,California,Santa Clara County,Sports,39,,39,24
2020-03-26,California,Napa County,Outdoors & Recreation,69,66.0,70,1
